CreditScore,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Male,Geography_Germany,Geography_Spain
668.0,47.0,8.0,3.0,1.0,0.0,130846.79,1.0,0,1,0
685.0,31.0,8.0,1.0,0.0,0.0,126537.09,0.0,1,0,1
583.0,30.0,4.0,2.0,1.0,0.0,134901.58,0.0,1,0,0
646.0,27.0,6.0,1.0,1.0,1.0,47468.56,0.0,0,0,0
593.0,29.0,9.0,2.0,0.0,0.0,123982.14,0.0,1,0,0
638.0,29.0,7.0,2.0,1.0,0.0,48197.06,0.0,0,0,0
516.0,33.0,2.0,2.0,0.0,0.0,119747.08,0.0,0,0,0
683.0,37.0,3.0,1.0,0.0,1.0,85470.44,0.0,0,0,0
807.0,45.0,5.0,2.0,0.0,1.0,9200.54,0.0,1,0,0
589.0,32.0,4.0,2.0,0.0,1.0,64515.5,0.0,0,0,0
718.0,23.0,7.0,2.0,1.0,0.0,179565.57,0.0,1,1,0
577.0,27.0,1.0,2.0,1.0,0.0,130529.13,0.0,0,0,0
705.0,31.0,2.0,1.0,1.0,1.0,93336.3,0.0,0,0,0
508.0,42.0,7.0,1.0,0.0,0.0,86786.41,1.0,1,1,0
763.0,38.0,9.0,2.0,1.0,1.0,62280.91,0.0,1,0,0
738.0,40.0,9.0,2.0,1.0,1.0,84320.94,0.0,0,0,0
471.0,36.0,6.0,2.0,1.0,1.0,142670.61,0.0,0,1,0
687.0,36.0,7.0,2.0,1.0,0.0,182059.28,0.0,1,0,0
587.0,51.0,10.0,2.0,1.0,1.0,114083.73,0.0,1,0,0
707.0,47.0,6.0,1.0,0.0,1.0,145558.42,1.0,0,0,0
676.0,30.0,7.0,1.0,0.0,1.0,63736.17,0.0,0,0,1
675.0,48.0,8.0,3.0,1.0,0.0,171413.66,1.0,1,0,0
659.0,46.0,6.0,1.0,0.0,0.0,139558.6,1.0,0,0,0
686.0,47.0,5.0,1.0,1.0,1.0,184564.67,1.0,1,1,0
574.0,39.0,5.0,2.0,0.0,0.0,100433.83,0.0,1,0,0
738.0,29.0,9.0,2.0,1.0,1.0,126535.92,0.0,0,0,0
544.0,29.0,4.0,1.0,1.0,0.0,138350.74,0.0,0,0,1
652.0,24.0,8.0,2.0,1.0,0.0,179655.85,0.0,0,0,0
592.0,35.0,9.0,2.0,1.0,0.0,134822.04,0.0,0,0,0
711.0,32.0,4.0,2.0,1.0,0.0,64350.8,0.0,1,0,1
670.0,28.0,6.0,2.0,1.0,0.0,91943.94,0.0,1,0,1
815.0,53.0,6.0,1.0,1.0,1.0,69409.41,1.0,0,1,0
644.0,34.0,10.0,2.0,1.0,1.0,91514.62,0.0,0,0,1
730.0,29.0,1.0,1.0,1.0,1.0,1775.52,1.0,0,0,0
687.0,46.0,3.0,1.0,0.0,0.0,157072.91,0.0,1,1,0
730.0,45.0,2.0,2.0,0.0,0.0,186778.89,0.0,1,0,0
553.0,30.0,9.0,2.0,1.0,0.0,93844.82,0.0,1,0,1
544.0,28.0,9.0,2.0,1.0,0.0,158887.09,1.0,0,0,0
669.0,40.0,3.0,1.0,1.0,0.0,63737.19,1.0,0,1,0
535.0,31.0,2.0,1.0,1.0,1.0,169894.4,0.0,1,0,0
718.0,35.0,8.0,2.0,0.0,1.0,124592.84,0.0,0,0,0
565.0,43.0,1.0,1.0,1.0,0.0,71167.17,1.0,0,0,0
556.0,30.0,3.0,1.0,1.0,0.0,124777.14,0.0,1,0,1
695.0,41.0,6.0,2.0,1.0,1.0,121299.17,0.0,0,0,0
632.0,42.0,7.0,1.0,1.0,1.0,176922.66,1.0,0,1,0
697.0,33.0,4.0,2.0,1.0,0.0,63736.17,0.0,0,0,0
516.0,41.0,2.0,2.0,0.0,0.0,86044.98,0.0,0,0,0
639.0,63.0,0.0,1.0,1.0,1.0,131281.28,1.0,0,0,0
614.0,41.0,7.0,2.0,1.0,0.0,147913.56,0.0,0,0,0
721.0,33.0,4.0,2.0,1.0,0.0,65768.33,0.0,0,0,0
743.0,35.0,3.0,1.0,1.0,1.0,146660.21,1.0,1,0,0
679.0,31.0,3.0,2.0,1.0,0.0,44977.33,0.0,0,0,0
731.0,35.0,9.0,2.0,1.0,1.0,83982.05,0.0,0,0,0
678.0,36.0,6.0,1.0,1.0,1.0,171706.66,0.0,1,0,0
596.0,27.0,1.0,1.0,1.0,0.0,125870.5,0.0,0,0,0
466.0,50.0,7.0,1.0,1.0,0.0,127433.47,1.0,1,1,0
646.0,38.0,4.0,2.0,1.0,0.0,479.56,0.0,1,0,0
675.0,28.0,9.0,2.0,1.0,0.0,168834.38,0.0,0,0,0
634.0,39.0,9.0,2.0,1.0,1.0,94888.6,0.0,1,1,0
637.0,35.0,3.0,1.0,1.0,0.0,114448.77,0.0,0,0,0
659.0,52.0,4.0,2.0,0.0,1.0,145562.4,0.0,1,0,0
582.0,36.0,4.0,2.0,0.0,1.0,7861.68,0.0,0,0,0
758.0,34.0,4.0,2.0,1.0,1.0,54949.73,0.0,0,0,0
642.0,41.0,4.0,2.0,1.0,1.0,91573.19,0.0,1,0,1
737.0,44.0,7.0,1.0,1.0,0.0,124095.69,1.0,0,1,0
704.0,36.0,9.0,1.0,1.0,0.0,178822.39,0.0,1,0,1
667.0,34.0,10.0,2.0,1.0,0.0,131662.47,0.0,1,0,0
763.0,24.0,7.0,2.0,1.0,1.0,60728.89,0.0,1,0,0
561.0,44.0,5.0,2.0,1.0,1.0,159800.16,0.0,0,1,0
693.0,28.0,6.0,1.0,1.0,1.0,107874.39,0.0,0,0,1
483.0,39.0,1.0,1.0,1.0,0.0,185580.89,0.0,0,0,0
553.0,50.0,8.0,1.0,1.0,0.0,61164.45,0.0,1,0,0
648.0,38.0,2.0,1.0,1.0,0.0,162865.35,0.0,1,0,0
683.0,33.0,2.0,2.0,1.0,1.0,122268.75,0.0,1,0,0
753.0,43.0,1.0,1.0,1.0,0.0,166370.81,1.0,0,0,1
665.0,35.0,6.0,2.0,1.0,0.0,56583.88,0.0,0,0,0
583.0,40.0,6.0,1.0,1.0,1.0,140938.95,1.0,1,0,0
813.0,23.0,4.0,1.0,1.0,0.0,163427.18,0.0,1,0,0
551.0,42.0,5.0,2.0,1.0,1.0,131827.15,0.0,0,0,0
753.0,42.0,9.0,1.0,1.0,1.0,127939.15,0.0,1,0,0
638.0,34.0,9.0,2.0,0.0,1.0,82782.08,0.0,1,0,0
724.0,37.0,3.0,2.0,0.0,0.0,176778.87,0.0,0,0,0
676.0,41.0,6.0,1.0,1.0,1.0,157939.49,0.0,0,0,0
591.0,37.0,8.0,2.0,0.0,1.0,120852.85,0.0,1,0,1
684.0,32.0,6.0,2.0,0.0,0.0,78416.79,0.0,1,0,0
714.0,45.0,6.0,1.0,1.0,0.0,47775.34,1.0,1,1,0
535.0,41.0,3.0,3.0,1.0,0.0,157822.54,1.0,0,1,0
639.0,35.0,6.0,2.0,1.0,0.0,82662.73,0.0,1,0,0
702.0,30.0,8.0,2.0,1.0,0.0,161479.19,0.0,0,0,0
769.0,40.0,3.0,1.0,0.0,1.0,185547.71,0.0,0,1,0
635.0,44.0,2.0,1.0,1.0,0.0,177613.19,1.0,0,0,0
558.0,37.0,5.0,2.0,1.0,0.0,11796.89,0.0,1,0,0
656.0,21.0,7.0,2.0,1.0,0.0,79792.3,0.0,1,0,0
578.0,48.0,4.0,1.0,0.0,0.0,189558.44,1.0,1,0,1
598.0,56.0,7.0,1.0,0.0,0.0,125870.79,1.0,0,0,1
741.0,32.0,5.0,2.0,1.0,1.0,170829.87,0.0,1,0,0
682.0,28.0,8.0,1.0,1.0,0.0,91346.03,0.0,0,0,0
850.0,45.0,7.0,1.0,1.0,0.0,49553.38,1.0,0,1,0
677.0,42.0,2.0,1.0,1.0,0.0,62282.99,0.0,0,0,0
676.0,38.0,4.0,2.0,1.0,0.0,54776.64,0.0,1,0,1
646.0,48.0,2.0,3.0,1.0,0.0,51972.92,1.0,1,0,0
583.0,36.0,7.0,2.0,1.0,1.0,146875.86,0.0,1,0,0
588.0,46.0,3.0,1.0,0.0,0.0,150757.35,1.0,0,0,0
582.0,44.0,0.0,1.0,1.0,1.0,54926.51,1.0,1,1,0
575.0,42.0,8.0,1.0,1.0,0.0,151903.6,1.0,0,0,1
703.0,37.0,7.0,2.0,1.0,0.0,83681.2,0.0,1,0,0
850.0,32.0,7.0,2.0,1.0,1.0,102799.14,0.0,1,0,0
705.0,35.0,4.0,2.0,1.0,1.0,131281.28,0.0,1,0,0
516.0,19.0,9.0,2.0,1.0,1.0,108764.69,0.0,0,0,0
679.0,47.0,6.0,2.0,1.0,1.0,108008.05,0.0,0,0,0
590.0,52.0,5.0,2.0,0.0,0.0,184317.74,1.0,1,0,1
709.0,45.0,6.0,1.0,1.0,1.0,141359.11,1.0,1,0,1
778.0,41.0,4.0,1.0,0.0,1.0,179908.71,0.0,0,0,0
757.0,33.0,5.0,2.0,1.0,0.0,178373.93,0.0,0,0,0
633.0,32.0,4.0,2.0,1.0,0.0,142331.85,0.0,1,0,0
681.0,40.0,7.0,1.0,1.0,1.0,93713.93,0.0,0,0,0
684.0,46.0,3.0,1.0,1.0,0.0,149550.95,1.0,0,0,0
631.0,41.0,6.0,1.0,0.0,0.0,71333.44,0.0,0,0,0
711.0,29.0,7.0,2.0,1.0,1.0,67769.94,0.0,0,0,1
642.0,40.0,5.0,2.0,1.0,1.0,53478.02,0.0,1,0,1
817.0,29.0,4.0,2.0,1.0,0.0,158853.98,0.0,1,0,0
575.0,39.0,8.0,1.0,0.0,1.0,180598.77,0.0,0,1,0
612.0,38.0,5.0,2.0,0.0,1.0,177613.19,0.0,0,0,1
660.0,37.0,1.0,1.0,1.0,0.0,55857.48,1.0,0,1,0
706.0,50.0,6.0,1.0,1.0,1.0,182336.45,0.0,1,0,1
597.0,30.0,0.0,2.0,1.0,0.0,85746.52,0.0,1,0,0
689.0,32.0,9.0,2.0,1.0,1.0,87985.2,0.0,1,0,1
650.0,33.0,6.0,2.0,0.0,1.0,180932.46,0.0,1,0,1
732.0,32.0,8.0,1.0,0.0,1.0,169653.32,0.0,0,1,0
711.0,41.0,1.0,2.0,0.0,0.0,114448.77,0.0,1,0,0
570.0,44.0,7.0,2.0,1.0,1.0,65951.65,0.0,1,0,0
685.0,32.0,8.0,2.0,1.0,0.0,140941.47,0.0,1,0,0
579.0,30.0,3.0,2.0,0.0,0.0,152097.02,0.0,1,0,0
699.0,47.0,4.0,2.0,1.0,0.0,151481.86,0.0,0,0,0
584.0,35.0,9.0,2.0,1.0,1.0,107769.93,0.0,1,0,0
539.0,40.0,1.0,2.0,1.0,0.0,129964.94,1.0,0,0,0
718.0,48.0,7.0,2.0,1.0,1.0,137720.56,0.0,1,0,0
751.0,45.0,4.0,4.0,1.0,0.0,4441.54,1.0,0,1,0
652.0,32.0,7.0,1.0,1.0,0.0,138510.01,0.0,0,0,0
577.0,31.0,8.0,2.0,1.0,0.0,174094.24,0.0,1,0,0
577.0,22.0,9.0,2.0,1.0,1.0,171070.45,0.0,0,1,0
648.0,38.0,6.0,2.0,0.0,1.0,58902.02,0.0,1,1,0
804.0,29.0,5.0,2.0,1.0,0.0,48876.84,0.0,0,0,1
607.0,31.0,6.0,2.0,1.0,0.0,81723.8,0.0,1,0,0
811.0,29.0,6.0,2.0,1.0,0.0,180800.42,0.0,1,0,0
663.0,33.0,4.0,1.0,1.0,0.0,149575.7,1.0,0,0,0
678.0,37.0,2.0,2.0,1.0,0.0,68814.23,0.0,1,0,0
757.0,33.0,3.0,1.0,1.0,0.0,136079.64,0.0,1,0,0
616.0,34.0,6.0,2.0,1.0,0.0,60906.12,0.0,1,0,0
594.0,30.0,9.0,1.0,1.0,0.0,98820.09,0.0,1,0,0
565.0,34.0,2.0,2.0,1.0,1.0,49826.68,0.0,0,0,0
710.0,44.0,1.0,1.0,0.0,1.0,170819.01,0.0,1,0,1
516.0,40.0,9.0,1.0,0.0,0.0,177670.57,0.0,0,0,0
675.0,29.0,3.0,2.0,0.0,0.0,180598.32,0.0,1,0,1
775.0,33.0,6.0,1.0,1.0,1.0,77906.87,0.0,1,0,0
751.0,43.0,5.0,2.0,1.0,1.0,153917.41,0.0,1,0,0
744.0,28.0,4.0,2.0,1.0,0.0,102280.29,0.0,0,0,0
528.0,41.0,9.0,2.0,1.0,0.0,61240.87,0.0,1,0,0
711.0,49.0,9.0,1.0,1.0,0.0,131211.12,1.0,0,0,1
572.0,40.0,4.0,2.0,1.0,1.0,160110.65,1.0,0,0,0
669.0,37.0,4.0,2.0,1.0,1.0,184514.01,0.0,1,0,0
562.0,41.0,5.0,1.0,0.0,1.0,88827.67,0.0,1,0,0
682.0,34.0,6.0,2.0,1.0,1.0,67734.79,0.0,1,0,1
628.0,46.0,1.0,1.0,1.0,0.0,161653.5,1.0,0,1,0
809.0,29.0,3.0,2.0,0.0,0.0,95623.28,0.0,0,0,0
605.0,37.0,4.0,2.0,1.0,0.0,51117.06,0.0,1,0,1
714.0,69.0,7.0,2.0,0.0,1.0,9241.78,0.0,0,1,0
622.0,39.0,8.0,1.0,1.0,1.0,116978.19,0.0,0,0,0
526.0,33.0,10.0,1.0,1.0,1.0,48228.1,0.0,1,1,0
684.0,31.0,5.0,2.0,0.0,0.0,121239.65,0.0,1,0,0
598.0,30.0,2.0,1.0,1.0,1.0,53437.1,0.0,0,0,0
668.0,44.0,9.0,1.0,1.0,1.0,132967.43,1.0,1,1,0
649.0,27.0,2.0,2.0,1.0,1.0,176984.34,0.0,0,0,0
568.0,44.0,5.0,1.0,1.0,0.0,90928.02,0.0,0,0,0
709.0,33.0,7.0,1.0,0.0,1.0,111149.98,0.0,1,1,0
711.0,36.0,5.0,2.0,0.0,0.0,157097.02,0.0,1,0,0
630.0,38.0,1.0,1.0,1.0,1.0,88729.22,0.0,0,0,0
479.0,36.0,9.0,2.0,1.0,1.0,132730.07,0.0,1,0,0
714.0,61.0,5.0,1.0,0.0,1.0,131097.9,0.0,0,0,0
684.0,37.0,7.0,2.0,1.0,0.0,72757.33,0.0,1,1,0
713.0,53.0,10.0,1.0,1.0,0.0,94774.12,1.0,1,0,1
727.0,31.0,10.0,2.0,1.0,0.0,100015.79,0.0,0,0,0
664.0,41.0,9.0,2.0,1.0,1.0,140712.88,0.0,0,1,0
613.0,28.0,5.0,1.0,1.0,1.0,51670.82,0.0,1,0,0
752.0,46.0,1.0,1.0,1.0,0.0,157567.37,1.0,1,0,1
807.0,52.0,0.0,1.0,1.0,0.0,74900.9,1.0,0,1,0
634.0,48.0,9.0,2.0,1.0,1.0,177065.24,0.0,0,0,0
697.0,30.0,5.0,2.0,1.0,1.0,150664.97,0.0,0,0,0
677.0,40.0,6.0,2.0,0.0,1.0,56767.67,0.0,0,1,0
778.0,60.0,8.0,1.0,0.0,1.0,103944.37,1.0,1,0,0
680.0,32.0,9.0,1.0,1.0,1.0,116547.31,0.0,1,0,0
678.0,23.0,2.0,2.0,1.0,0.0,123977.86,0.0,1,0,1
678.0,32.0,6.0,2.0,0.0,0.0,178045.97,0.0,1,0,0
551.0,37.0,6.0,1.0,1.0,0.0,94433.08,0.0,1,0,0
623.0,44.0,7.0,1.0,0.0,1.0,74564.41,0.0,1,0,1
725.0,56.0,2.0,2.0,1.0,1.0,51636.7,0.0,1,0,0
711.0,26.0,2.0,1.0,0.0,1.0,184524.74,0.0,0,0,0
682.0,36.0,9.0,2.0,0.0,1.0,48357.9,0.0,1,0,0
696.0,32.0,1.0,1.0,1.0,1.0,104786.59,0.0,1,0,1
682.0,34.0,4.0,2.0,1.0,1.0,91573.19,0.0,1,0,1
652.0,36.0,9.0,2.0,1.0,0.0,71323.23,0.0,0,0,0
646.0,59.0,5.0,2.0,1.0,1.0,132798.78,1.0,0,0,1
593.0,30.0,6.0,2.0,1.0,0.0,136301.1,0.0,1,0,0
636.0,39.0,5.0,1.0,1.0,1.0,80963.92,1.0,0,0,1
431.0,42.0,9.0,2.0,1.0,1.0,181224.56,0.0,0,1,0
535.0,33.0,7.0,3.0,1.0,0.0,126726.33,1.0,0,1,0
588.0,35.0,7.0,2.0,1.0,1.0,120512.08,0.0,1,0,0
730.0,23.0,3.0,2.0,1.0,0.0,164064.44,0.0,1,0,1
638.0,38.0,8.0,2.0,1.0,1.0,82522.61,0.0,0,0,1
712.0,47.0,7.0,2.0,1.0,1.0,138527.56,0.0,0,0,0
707.0,66.0,8.0,1.0,1.0,1.0,48963.62,1.0,1,0,0
678.0,33.0,8.0,2.0,1.0,1.0,108543.21,0.0,0,1,0
655.0,31.0,1.0,1.0,1.0,0.0,165574.54,0.0,1,1,0
545.0,43.0,3.0,2.0,1.0,0.0,146891.07,0.0,1,0,0
535.0,51.0,2.0,1.0,1.0,0.0,168515.61,1.0,1,0,0
653.0,36.0,9.0,2.0,1.0,0.0,61602.42,0.0,1,0,1
605.0,35.0,2.0,2.0,1.0,1.0,179227.04,0.0,0,0,0
755.0,34.0,2.0,1.0,0.0,1.0,143635.36,0.0,0,0,0
678.0,33.0,10.0,2.0,1.0,0.0,93874.87,0.0,1,0,0
762.0,39.0,7.0,2.0,1.0,1.0,147963.07,0.0,1,0,0
629.0,31.0,9.0,1.0,1.0,1.0,148516.79,0.0,0,0,0
611.0,37.0,3.0,1.0,1.0,0.0,85413.41,1.0,0,1,0
502.0,26.0,1.0,2.0,1.0,1.0,177747.72,0.0,1,0,0
641.0,57.0,6.0,1.0,1.0,0.0,189085.07,1.0,0,1,0
711.0,24.0,2.0,2.0,1.0,0.0,181224.56,0.0,1,0,1
642.0,23.0,5.0,2.0,1.0,1.0,199390.45,0.0,0,0,1
572.0,47.0,8.0,2.0,1.0,0.0,92748.56,0.0,1,0,0
543.0,26.0,3.0,2.0,0.0,1.0,121841.31,0.0,1,0,1
677.0,38.0,10.0,2.0,0.0,1.0,143783.28,0.0,1,0,0
627.0,45.0,7.0,2.0,0.0,1.0,149991.32,0.0,1,0,0
627.0,53.0,2.0,1.0,1.0,1.0,116977.89,0.0,0,0,0
850.0,37.0,7.0,1.0,0.0,0.0,93777.15,0.0,1,0,0
4818.0,41.0,1.0,2.0,1.0,1.0,73418.29,0.0,0,0,0
564.0,32.0,9.0,2.0,1.0,1.0,93835.64,0.0,1,0,1
710.0,28.0,8.0,2.0,1.0,0.0,64771.61,0.0,1,0,0
691.0,61.0,1.0,2.0,0.0,1.0,94820.85,0.0,0,0,0
632.0,50.0,5.0,1.0,1.0,0.0,74835.65,1.0,0,1,0
679.0,35.0,5.0,2.0,0.0,1.0,59864.96,0.0,1,0,1
719.0,34.0,2.0,2.0,1.0,1.0,60721.4,0.0,0,0,1
613.0,31.0,7.0,2.0,1.0,0.0,64421.02,0.0,0,0,0
633.0,43.0,7.0,2.0,1.0,0.0,110916.15,0.0,0,0,0
595.0,28.0,1.0,2.0,1.0,0.0,80619.09,0.0,1,0,0
709.0,33.0,5.0,2.0,1.0,1.0,136540.09,0.0,0,1,0
678.0,37.0,5.0,1.0,1.0,1.0,72924.56,0.0,1,1,0
651.0,34.0,10.0,1.0,1.0,1.0,121505.61,1.0,0,1,0
659.0,37.0,4.0,2.0,1.0,1.0,51362.82,0.0,1,0,1
680.0,44.0,3.0,1.0,0.0,1.0,142963.29,0.0,0,1,0
572.0,35.0,4.0,2.0,1.0,0.0,123954.15,0.0,0,0,0
619.0,38.0,9.0,2.0,1.0,1.0,132547.03,0.0,0,0,1
530.0,34.0,10.0,2.0,1.0,0.0,86634.3,0.0,1,0,0
748.0,38.0,1.0,1.0,0.0,0.0,131778.71,0.0,1,1,0
673.0,34.0,8.0,2.0,0.0,1.0,160523.33,0.0,0,0,0
771.0,35.0,8.0,1.0,1.0,1.0,138380.11,0.0,0,0,0
705.0,35.0,9.0,2.0,1.0,0.0,95273.73,0.0,1,0,1
676.0,37.0,3.0,2.0,1.0,0.0,100538.8,0.0,0,0,0
729.0,36.0,7.0,2.0,1.0,1.0,86044.98,0.0,0,0,0
582.0,37.0,1.0,2.0,1.0,0.0,129892.93,0.0,1,0,0
685.0,52.0,3.0,1.0,0.0,0.0,155047.11,1.0,0,1,0
663.0,32.0,6.0,2.0,1.0,0.0,4050.57,0.0,0,0,0
676.0,31.0,7.0,2.0,0.0,0.0,167621.16,0.0,0,0,0
633.0,31.0,3.0,1.0,1.0,1.0,152054.33,0.0,0,0,1
709.0,33.0,8.0,2.0,0.0,0.0,74637.57,0.0,1,1,0
581.0,48.0,3.0,1.0,1.0,0.0,59874.84,1.0,0,0,0
642.0,28.0,6.0,2.0,1.0,1.0,51871.95,0.0,1,0,0
665.0,25.0,1.0,1.0,1.0,0.0,169921.11,0.0,1,1,0
664.0,52.0,5.0,1.0,1.0,1.0,71830.1,1.0,1,1,0
589.0,47.0,9.0,2.0,1.0,1.0,167032.49,0.0,1,0,1
698.0,33.0,2.0,2.0,0.0,1.0,55796.85,0.0,1,0,0
765.0,25.0,4.0,2.0,1.0,0.0,77866.91,0.0,1,0,0
729.0,39.0,8.0,2.0,1.0,0.0,159823.16,0.0,1,1,0
642.0,32.0,2.0,1.0,1.0,0.0,51672.08,0.0,1,1,0
673.0,45.0,3.0,2.0,1.0,1.0,898.51,0.0,1,0,0
516.0,62.0,2.0,1.0,1.0,0.0,162697.93,1.0,0,0,0
651.0,48.0,3.0,2.0,1.0,1.0,171681.86,0.0,0,0,0
706.0,26.0,4.0,1.0,1.0,0.0,92920.03,1.0,1,0,0
714.0,27.0,6.0,1.0,0.0,0.0,73656.38,0.0,0,0,1
758.0,29.0,8.0,2.0,1.0,0.0,156424.4,0.0,1,0,0
652.0,42.0,0.0,3.0,1.0,1.0,172749.4,1.0,1,0,0
719.0,31.0,2.0,2.0,1.0,1.0,131736.23,0.0,1,0,0
595.0,31.0,9.0,1.0,1.0,0.0,46635.11,0.0,1,0,1
586.0,44.0,3.0,2.0,0.0,0.0,153064.4,0.0,0,1,0
679.0,37.0,4.0,2.0,1.0,1.0,155786.39,0.0,1,0,0
731.0,45.0,9.0,1.0,0.0,1.0,102073.67,0.0,1,0,0
747.0,32.0,0.0,1.0,1.0,1.0,173516.71,0.0,1,1,0
651.0,29.0,7.0,2.0,1.0,0.0,158750.84,0.0,1,0,0
850.0,57.0,2.0,2.0,0.0,0.0,52796.31,1.0,0,0,0
730.0,35.0,7.0,2.0,1.0,0.0,173783.38,0.0,1,0,1
602.0,36.0,5.0,1.0,1.0,0.0,52301.15,0.0,1,1,0
579.0,32.0,8.0,2.0,1.0,1.0,177783.04,0.0,1,0,0
695.0,43.0,5.0,1.0,1.0,0.0,118029.09,1.0,1,1,0
721.0,42.0,6.0,1.0,1.0,1.0,186489.14,1.0,0,0,0
699.0,35.0,4.0,1.0,1.0,0.0,56650.47,0.0,0,0,0
683.0,30.0,5.0,2.0,0.0,0.0,135034.02,0.0,1,0,0
591.0,34.0,9.0,2.0,0.0,0.0,162858.29,0.0,0,0,1
581.0,36.0,5.0,2.0,1.0,0.0,167554.86,0.0,0,0,0
624.0,29.0,9.0,2.0,1.0,0.0,163746.09,0.0,0,0,0
678.0,32.0,7.0,2.0,1.0,1.0,142516.35,0.0,1,0,0
633.0,30.0,6.0,2.0,0.0,0.0,155878.89,0.0,1,0,0
639.0,22.0,4.0,1.0,1.0,0.0,94551.03,0.0,1,0,1
703.0,37.0,7.0,2.0,1.0,1.0,94420.5,0.0,1,1,0
653.0,30.0,1.0,2.0,1.0,0.0,91943.94,0.0,1,0,1
773.0,38.0,2.0,1.0,0.0,0.0,171840.24,0.0,0,0,0
641.0,39.0,7.0,2.0,1.0,1.0,48137.08,0.0,1,0,0
658.0,44.0,9.0,2.0,0.0,0.0,145562.4,0.0,0,0,0
674.0,32.0,6.0,2.0,1.0,0.0,131736.23,0.0,0,0,1
594.0,40.0,7.0,2.0,1.0,0.0,80553.87,0.0,1,0,0
651.0,45.0,1.0,1.0,1.0,0.0,143613.83,1.0,0,0,1
607.0,39.0,2.0,1.0,1.0,1.0,157944.64,0.0,1,0,1
676.0,34.0,7.0,2.0,1.0,0.0,102284.2,0.0,0,0,1
657.0,53.0,7.0,2.0,1.0,1.0,171340.68,1.0,1,0,1
651.0,38.0,3.0,2.0,1.0,1.0,191111.02,0.0,1,0,0
659.0,46.0,6.0,1.0,1.0,0.0,184524.74,0.0,1,1,0
748.0,30.0,8.0,2.0,1.0,1.0,132798.78,0.0,1,0,1
705.0,37.0,9.0,2.0,1.0,1.0,171457.06,0.0,0,0,0
661.0,38.0,2.0,1.0,1.0,1.0,51620.94,0.0,1,0,0
644.0,39.0,1.0,1.0,1.0,0.0,103570.8,0.0,0,1,0
587.0,35.0,1.0,1.0,1.0,1.0,136076.47,0.0,0,0,0
665.0,47.0,8.0,1.0,1.0,0.0,83983.02,1.0,1,1,0
653.0,38.0,0.0,2.0,1.0,1.0,131283.6,0.0,0,0,0
528.0,49.0,9.0,1.0,1.0,0.0,167036.94,1.0,0,0,0
641.0,43.0,3.0,2.0,1.0,0.0,114951.42,0.0,1,0,0
543.0,33.0,6.0,2.0,1.0,0.0,44377.65,0.0,1,0,1
732.0,32.0,9.0,2.0,0.0,1.0,105720.09,0.0,1,0,0
644.0,32.0,4.0,1.0,0.0,0.0,114774.35,0.0,1,0,0
508.0,35.0,5.0,1.0,1.0,0.0,167035.07,1.0,1,1,0
619.0,45.0,7.0,2.0,1.0,0.0,63736.17,0.0,0,0,1
678.0,41.0,1.0,1.0,0.0,0.0,180712.52,0.0,1,0,0
685.0,44.0,1.0,3.0,1.0,1.0,64833.28,0.0,0,0,0
655.0,43.0,6.0,2.0,1.0,1.0,119882.86,0.0,0,0,0
796.0,38.0,4.0,1.0,0.0,0.0,167558.26,0.0,0,0,0
738.0,36.0,4.0,2.0,1.0,1.0,124596.63,0.0,1,0,1
586.0,57.0,0.0,1.0,1.0,0.0,103737.82,1.0,0,1,0
708.0,35.0,7.0,1.0,0.0,0.0,177783.04,0.0,0,0,0
749.0,37.0,6.0,1.0,1.0,1.0,46811.77,0.0,1,0,1
636.0,29.0,1.0,1.0,1.0,1.0,141400.51,0.0,0,0,0
641.0,30.0,2.0,2.0,1.0,1.0,93881.83,0.0,1,0,0
581.0,29.0,5.0,2.0,1.0,1.0,103934.12,0.0,0,0,1
616.0,47.0,6.0,1.0,1.0,0.0,49732.9,1.0,0,1,0
709.0,36.0,3.0,2.0,1.0,0.0,138526.96,0.0,1,0,1
651.0,31.0,9.0,2.0,1.0,1.0,135630.32,0.0,0,1,0
704.0,28.0,1.0,2.0,1.0,1.0,69531.23,0.0,0,0,0
667.0,42.0,7.0,1.0,1.0,0.0,175843.68,0.0,1,0,0
627.0,35.0,0.0,2.0,1.0,1.0,62634.94,0.0,1,0,0
593.0,36.0,9.0,2.0,1.0,1.0,121085.72,0.0,1,0,0
635.0,34.0,6.0,2.0,1.0,0.0,134794.02,0.0,1,0,0
605.0,42.0,4.0,2.0,1.0,0.0,166677.35,0.0,1,0,0
689.0,31.0,7.0,2.0,1.0,0.0,105898.79,0.0,1,0,0
681.0,29.0,2.0,2.0,1.0,0.0,182784.11,0.0,1,1,0
568.0,29.0,1.0,2.0,0.0,1.0,137037.97,0.0,1,0,0
684.0,38.0,3.0,2.0,1.0,1.0,105599.65,0.0,0,0,0
603.0,40.0,8.0,2.0,1.0,0.0,71167.17,0.0,0,1,0
628.0,54.0,5.0,1.0,1.0,1.0,183868.01,1.0,0,0,1
553.0,40.0,3.0,2.0,1.0,0.0,164975.82,0.0,0,0,0
651.0,31.0,8.0,2.0,1.0,1.0,50560.45,0.0,1,0,0
678.0,34.0,7.0,1.0,1.0,0.0,25101.17,0.0,0,0,0
747.0,34.0,2.0,2.0,1.0,1.0,181430.91,0.0,1,0,0
651.0,28.0,5.0,1.0,1.0,1.0,142730.27,0.0,1,0,1
